5540.2487	 1157.061	 0.0	 11:30:31 	 7/9/17  	 391	 7571	 138.1	 nan	
5540.2487	 1157.061	 0.0	 11:30:31 	 7/9/17  	 361	 7424	 138.02	 nan	
5540.2487	 1157.061	 0.0	 11:30:31 	 7/9/17  	 423	 8360	 137.97	 nan	
5540.2487	 1157.061	 0.0	 11:30:31 	 7/9/17  	 420	 8205	 137.82	 nan	
5540.2487	 1157.061	 0.0	 11:30:31 	 7/9/17  	 407	 7744	 137.58	 nan	
5540.2487	 1157.061	 0.0	 11:30:31 	 7/9/17  	 418	 8254	 137.72	 nan	
5540.2487	 1157.061	 0.0	 11:30:31 	 7/9/17  	 405	 8142	 137.62	 nan	
5540.2487	 1157.061	 0.0	 11:30:31 	 7/9/17  	 402	 7910	 137.79	 nan	
5540.2487	 1157.061	 0.0	 11:30:31 	 7/9/17  	 403	 7878	 137.72	 nan	
5540.2487	 1157.061	 0.0	 11:30:31 	 7/9/17  	 395	 8182	 137.42	 nan	
5540.2487	 1157.061	 0.0	 11:30:31 	 7/9/17  	 316	 6152	 136.93	 nan	
5540.2487	 1157.061	 0.0	 11:30:31 	 7/9/17  	 210	 4453	 136.92	 nan	
5540.2487	 1157.061	 0.0	 11:30:31 	 7/9/17  	 182	 4139	 137.94	 nan	
5540.2487	 1157.061	 0.0	 11:30:31 	 7/9/17  	 195	 4104	 139.48	 nan	
5540.2487	 1157.061	 0.0	 11:30:31 	 7/9/17  	 193	 3443	 140.54	 nan	
5540.2487	 1157.061	 0.0	 11:30:31 	 7/9/17  	 206	 3648	 141.34	 nan	
5540.2487	 1157.061	 0.0	 11:30:31 	 7/9/17  	 195	 3889	 140.63	 nan	
5540.2487	 1157.061	 0.0	 11:30:31 	 7/9/17  	 178	 3262	 140.37	 nan	
5540.2487	 1157.061	 0.0	 11:30:31 	 7/9/17  	 194	 3616	 139.83	 nan	
5540.2487	 1157.061	 0.0	 11:30:31 	 7/9/17  	 224	 5113	 141.24	 nan	
5540.2487	 1157.061	 0.0	 11:30:1 	 7/9/17  	 236	 4624	 146.33	 nan	
5540.2487	 1157.061	 0.0	 11:30:31 	 7/9/17  	 175	 3518	 150.36	 nan	
5540.2487	 1157.061	 0.0	 11:30:31 	 7/9/17  	 172	 3582	 152.48	 nan	
5540.2487	 1157.061	 0.0	 11:30:31 	 7/9/17  	 169	 3889	 156.03	 nan	
5540.2487	 1157.061	 0.0	 11:30:31 	 7/9/17  	 132	 3203	 154.57	 nan	
5540.2487	 1157.061	 0.0	 11:30:32 	 7/9/17  	 152	 3558	 147.46	 nan	
5540.2487	 1157.061	 0.0	 11:30:32 	 7/9/17  	 147	 4100	 144.45	 nan	
5540.2487	 1157.061	 0.0	 11:30:32 	 7/9/17  	 93	 2598	 144.31	 nan	
5540.2487	 1157.061	 0.0	 11:30:32 	 7/9/17  	 99	 3004	 145.78	 nan	
5540.2487	 1157.061	 0.0	 11:30:32 	 7/9/17  	 117	 3517	 146.51	 nan	
5540.2487	 1157.061	 0.0	 11:30:32 	 7/9/17  	 85	 2338	 147.04	 nan	
5540.2487	 1157.061	 0.0	 11:30:32 	 7/9/17  	 99	 2819	 146.59	 nan	
5540.2487	 1157.061	 0.0	 11:30:32 	 7/9/17  	 89	 2277	 143.99	 nan	
5540.2487	 1157.061	 0.0	 11:30:32 	 7/9/17  	 89	 3223	 141.54	 nan	
